,ISO3,Name,Year,Start Date,Event Name,Hazard Category,Hazard Type,New Displacements,latitude,longitude
232,KHM,Cambodia,2017,10-07-17,Cambodia: Storm - Svay Rieng - 10/07/2017,Weather related,Storm,23.0,13.5066394,104.869423
233,KHM,Cambodia,2017,21-04-17,Cambodia: Storm - Preah Vihear; Ratanakkiri; Svay Rieng; Tbong Khmom; Kampong Thom - 21/04/2017,Weather related,Storm,460.0,13.5066394,104.869423
234,KHM,Cambodia,2017,21-08-17,Cambodia: Storm - Siem Reap - 21/08/2017,Weather related,Storm,5.0,13.5066394,104.869423
235,KHM,Cambodia,2017,01-09-17,Cambodia: Storm - Svay Rieng; Takeo - 01/09/2017,Weather related,Storm,28.0,13.5066394,104.869423
236,KHM,Cambodia,2017,29-05-17,Cambodia: Wet mass movement - Battambang - 29/05/2017,Weather related,Wet mass movement,2.0,13.5066394,104.869423
237,KHM,Cambodia,2017,14-03-17,Cambodia: Storm - Preah Vihear - 14/03/2017,Weather related,Storm,382.0,13.5066394,104.869423
238,KHM,Cambodia,2017,03-07-17,Cambodia: Storm - Kratie - 03/07/2017,Weather related,Storm,14.0,13.5066394,104.869423
239,KHM,Cambodia,2017,07-03-17,Cambodia: Storms - Battambang; Pailin - 13/03/2017,Weather related,Storm,124.0,13.5066394,104.869423
240,KHM,Cambodia,2017,02-10-17,Cambodia: Flood - Banteay Meanchey - 02/10/2017,Weather related,Flood,1380.0,13.5066394,104.869423
241,KHM,Cambodia,2017,21-07-17,"Cambodia, Laos, Thailand, Vietnam: Tropical Storm Sonca - July 2017",Weather related,Storm,4266.0,13.5066394,104.869423
242,KIR,Kiribati,2008,12-09-08,,Weather related,Flood,85.0,0.4483283,-171.6645388
243,KIR,Kiribati,2015,13-03-15,Cyclone Pam,Weather related,Storm,2520.0,0.4483283,-171.6645388
244,KNA,St. Kitts and Nevis,2017,27-08-17,15 countries - Hurricane Irma - 27/08/2017,Weather related,Storm,33.0,17.3462278,-62.7687277
245,KOR,"Korea, Rep.",2010,01-01-10,Typhoon Kompasu,Weather related,Storm,,33.7680065,66.2385139
246,KOR,"Korea, Rep.",2011,01-01-11,,Weather related,Flood,3540.0,33.7680065,66.2385139
247,KOR,"Korea, Rep.",2011,01-01-11,,Weather related,Flood,,33.7680065,66.2385139
248,KOR,"Korea, Rep.",2011,01-01-11,,Weather related,Wet mass movement,2000.0,33.7680065,66.2385139
249,KOR,"Korea, Rep.",2013,22-07-13,"Heavy rain in Gangwon-do, Gyeonggi-do, Incheon and Seoul",Weather related,Flood,1746.0,33.7680065,66.2385139
250,KOR,"Korea, Rep.",2013,18-07-13,Heavy rain in Gyeonggi-do,Weather related,Flood,1.0,33.7680065,66.2385139
251,KOR,"Korea, Rep.",2013,30-07-13,Heavy rain in Chungcheongbuk-do,Weather related,Flood,1.0,33.7680065,66.2385139
252,KOR,"Korea, Rep.",2013,29-08-13,Heavy rain in Jeollanam-do,Weather related,Flood,12.0,33.7680065,66.2385139
253,KOR,"Korea, Rep.",2013,11-07-13,"Heavy rain in Gangwon-do, Gyeonggi-do, Gyeongsangbuk-do, Incheon and Seoul",Weather related,Flood,1355.0,33.7680065,66.2385139
254,KOR,"Korea, Rep.",2013,17-06-13,Heavy rain in Gyeongsangbuk-do,Weather related,Flood,1.0,33.7680065,66.2385139
255,KOR,"Korea, Rep.",2013,04-07-13,Heavy rain in Gyeonggi-do and Jeollanam-do,Weather related,Flood,66.0,33.7680065,66.2385139
256,KOR,"Korea, Rep.",2013,07-07-13,Heavy rain in Gyeonggi-do,Weather related,Flood,59.0,33.7680065,66.2385139
257,KOR,"Korea, Rep.",2013,23-08-13,"Heavy rain in Gyeonggi-do, Jeollabuk-do and Jeollanam-do",Weather related,Flood,5.0,33.7680065,66.2385139
258,KOR,"Korea, Rep.",2013,01-03-13,Strong wind and waves in Jeollanam-do,Weather related,Storm,1.0,33.7680065,66.2385139
259,KOR,"Korea, Rep.",2013,06-08-13,"Heavy rain in Gyeonggi-do, Gyeongsangbuk-do and Incheon",Weather related,Flood,670.0,33.7680065,66.2385139
260,KOR,"Korea, Rep.",2013,13-09-13,Heavy rain in Gyeonggi-do & Incheon,Weather related,Flood,154.0,33.7680065,66.2385139
261,KOR,"Korea, Rep.",2013,02-07-13,Heavy rain in Incheon,Weather related,Flood,16.0,33.7680065,66.2385139
262,KOR,"Korea, Rep.",2013,10-08-13,Heavy rain in Gangwon-do and Gyeonggi-do,Weather related,Flood,33.0,33.7680065,66.2385139
263,KOR,"Korea, Rep.",2013,28-06-13,Heavy rain in Gyeonggi-do,Weather related,Flood,113.0,33.7680065,66.2385139
264,KOR,"Korea, Rep.",2016,12-09-16,Ulju-gun Earthquake,Geophysical,Earthquake,11.0,33.7680065,66.2385139
265,KOR,"Korea, Rep.",2016,23-01-16,Snowstorm and extreme cold,Weather related,Extreme temperature,6511.0,33.7680065,66.2385139
266,KOR,"Korea, Rep.",2016,31-08-16,Typhoon Namtheun,Weather related,Storm,76.0,33.7680065,66.2385139
267,KOR,"Korea, Rep.",2016,28-09-16,Typhoon Chaba,Weather related,Storm,884.0,33.7680065,66.2385139
268,KOR,Korea,2017,05-07-17,Korea :Gangneung Wildfire - 05/07/2017,Weather related,Wildfire,2500.0,36.5581914,127.9408564
269,KOR,Korea,2017,15-11-17,Korea :  5.4 magnitude Earthquake - Pohang - 15/11/2017,Geophysical,Earthquake,1316.0,36.5581914,127.9408564
270,KOR,Korea,2017,17-07-17,Korea: Cheongju floods (Country wide)- 17/07/2017,Weather related,Flood,517.0,36.5581914,127.9408564
271,LAO,Lao PDR,2008,08-12-08,,Weather related,Flood,,21.0810329,102.5034055
272,LAO,Lao PDR,2009,01-01-09,Tropical storm 'Ondoy' (Ketsana),Weather related,Storm,37500.0,21.0810329,102.5034055
273,LAO,Lao PDR,2011,01-01-11,Juaning (nock-ten),Weather related,Flood,50000.0,21.0810329,102.5034055
274,LAO,Lao PDR,2011,01-01-11,Haima,Weather related,Flood,,21.0810329,102.5034055
275,LAO,Lao PDR,2013,24-06-13,June-July floods increased by Jebi and Mongkhut typhoons,Weather related,Storm,1458.0,21.0810329,102.5034055
276,LAO,Lao PDR,2013,19-08-13,Oudomxay flash flood and landslide,Weather related,Flood,450.0,21.0810329,102.5034055
277,LAO,Lao PDR,2013,17-09-13,Typhoon Wutip,Weather related,Storm,8000.0,21.0810329,102.5034055
278,LAO,Lao PDR,2014,20-07-14,"Floods in Savanhnakhet, Saravanh, Champasak and Luangphabang provinces",Weather related,Flood,793.0,21.0810329,102.5034055
279,LAO,Lao PDR,2015,01-07-15,Floods in East and Central provinces,Weather related,Flood,11902.0,21.0810329,102.5034055
280,LAO,Lao PDR,2015,07-09-15,Nan district flood and landslide,Weather related,Wet mass movement,49.0,21.0810329,102.5034055
281,LAO,Lao PDR,2016,15-08-16,Typhoon Dianmu,Weather related,Storm,389.0,21.0810329,102.5034055
282,LAO,Lao PDR,2016,12-03-16,Vientiane Storm,Weather related,Storm,270.0,21.0810329,102.5034055
283,LAO,Lao PDR,2017,21-07-17,"Cambodia, Laos, Thailand, Vietnam: Tropical Storm Sonca - July 2017",Weather related,Storm,188.0,21.0810329,102.5034055
284,LBN,Lebanon,2014,15-10-14,Syrian refugees shifted from flooded camps and Lebanese families flooded,Weather related,Flood,1346.0,33.8750629,35.843409
285,LBN,Lebanon,2015,06-01-15,Winter storm Zeina,Weather related,Storm,106.0,33.8750629,35.843409
286,LBR,Liberia,2008,01-07-08,,Weather related,Flood,1000.0,5.7499721,-9.3658524
287,LBR,Liberia,2009,01-01-09,,Weather related,Flood,,5.7499721,-9.3658524
288,LBR,Liberia,2010,01-01-10,,Weather related,Flood,,5.7499721,-9.3658524
289,LBR,Liberia,2014,05-07-14,Monrovia suburbs flood,Weather related,Flood,650.0,5.7499721,-9.3658524
290,LBR,Liberia,2016,29-06-16,Floods in Margibi,Weather related,Flood,10000.0,5.7499721,-9.3658524
291,LBR,Liberia,2017,15-09-17,Liberia: floods - Margibi - 15/09/2017,Weather related,Flood,200.0,5.7499721,-9.3658524
292,LBR,Liberia,2017,04-03-17,Liberia: Storm - Nimba - 04/03/2017,Weather related,Storm,200.0,5.7499721,-9.3658524
293,LBR,Liberia,2017,31-08-17,Liberia: Floods - Suakoko Town - 31/08/2017,Weather related,Flood,566.0,5.7499721,-9.3658524
294,LBY,Libya,2013,15-04-13,,Weather related,Flood,3000.0,26.8234472,18.1236723
295,LCA,St. Lucia,2010,01-01-10,,Weather related,Flood,,13.8250489,-60.975036
296,LCA,St. Lucia,2010,01-01-10,Hurricane Tomas,Weather related,Storm,,13.8250489,-60.975036
297,LCA,St. Lucia,2013,28-12-13,"Anse la Raye, Canaries, Marc/Bexon Christmas storm",Weather related,Storm,1200.0,13.8250489,-60.975036
298,LCA,St. Lucia,2016,28-09-16,Hurricane Matthew,Weather related,Storm,130.0,13.8250489,-60.975036
299,LKA,Sri Lanka,2008,29-05-08,,Weather related,Flood,400000.0,7.5554942,80.7137847
300,LKA,Sri Lanka,2008,22-11-08,,Weather related,Flood,85000.0,7.5554942,80.7137847
301,LKA,Sri Lanka,2008,03-12-08,,Weather related,Flood,7000.0,7.5554942,80.7137847
302,LKA,Sri Lanka,2008,27-04-08,,Weather related,Storm,33408.0,7.5554942,80.7137847
303,LKA,Sri Lanka,2009,01-01-09,,Weather related,Flood,,7.5554942,80.7137847
304,LKA,Sri Lanka,2009,01-01-09,,Weather related,Flood,302885.0,7.5554942,80.7137847
305,LKA,Sri Lanka,2009,01-01-09,,Weather related,Flood,60000.0,7.5554942,80.7137847
306,LKA,Sri Lanka,2010,01-01-10,,Weather related,Flood,17039.0,7.5554942,80.7137847
307,LKA,Sri Lanka,2010,01-01-10,,Weather related,Flood,375.0,7.5554942,80.7137847
308,LKA,Sri Lanka,2010,01-01-10,,Weather related,Flood,124000.0,7.5554942,80.7137847
309,LKA,Sri Lanka,2011,01-01-11,,Weather related,Flood,362646.0,7.5554942,80.7137847
310,LKA,Sri Lanka,2011,01-01-11,,Weather related,Storm,1723.0,7.5554942,80.7137847
311,LKA,Sri Lanka,2011,01-01-11,,Weather related,Flood,320408.0,7.5554942,80.7137847
312,LKA,Sri Lanka,2011,01-01-11,,Weather related,Flood,107.0,7.5554942,80.7137847
313,LKA,Sri Lanka,2012,01-01-12,,Weather related,Flood,2320.0,7.5554942,80.7137847
314,LKA,Sri Lanka,2012,01-12-12,,Weather related,Flood,56772.0,7.5554942,80.7137847
315,LKA,Sri Lanka,2012,01-01-12,,Weather related,Flood,70000.0,7.5554942,80.7137847
316,LKA,Sri Lanka,2013,01-07-13,,Weather related,Storm,443.0,7.5554942,80.7137847
317,LKA,Sri Lanka,2013,13-02-13,Mullaitivu flood,Weather related,Flood,14251.0,7.5554942,80.7137847
318,LKA,Sri Lanka,2013,21-11-13,,Weather related,Wildfire,19.0,7.5554942,80.7137847
319,LKA,Sri Lanka,2013,10-09-13,,Weather related,Flood,47.0,7.5554942,80.7137847
320,LKA,Sri Lanka,2013,05-01-13,Sri Lanka January Flood,Weather related,Flood,189090.0,7.5554942,80.7137847
321,LKA,Sri Lanka,2013,13-05-13,Cyclone Mahasen,Weather related,Storm,115000.0,7.5554942,80.7137847
322,LKA,Sri Lanka,2013,07-03-13,,Weather related,Wildfire,20.0,7.5554942,80.7137847
323,LKA,Sri Lanka,2013,02-06-13,Sri Lanka Flooding,Weather related,Flood,75.0,7.5554942,80.7137847
324,LKA,Sri Lanka,2013,13-05-13,Sri Lanka Landslide,Weather related,Wet mass movement,81.0,7.5554942,80.7137847
325,LKA,Sri Lanka,2013,05-08-13,,Weather related,Flood,2972.0,7.5554942,80.7137847
326,LKA,Sri Lanka,2013,15-12-13,,Weather related,Flood,21.0,7.5554942,80.7137847
327,LKA,Sri Lanka,2013,08-06-13,,Weather related,Storm,1953.0,7.5554942,80.7137847
328,LKA,Sri Lanka,2013,24-05-13,Sri Lanka Landslide,Weather related,Wet mass movement,78.0,7.5554942,80.7137847
329,LKA,Sri Lanka,2013,31-08-13,,Weather related,Storm,64.0,7.5554942,80.7137847
330,LKA,Sri Lanka,2013,04-10-13,,Weather related,Wildfire,122.0,7.5554942,80.7137847
331,LKA,Sri Lanka,2014,01-12-14,Monsoon causing floods in the North-east,Weather related,Flood,120000.0,7.5554942,80.7137847
332,LKA,Sri Lanka,2014,29-10-14,Koslanda landslide,Weather related,Wet mass movement,5700.0,7.5554942,80.7137847
333,LKA,Sri Lanka,2014,07-06-14,Flood in the Sabaragamuwa and Western provinces,Weather related,Flood,26000.0,7.5554942,80.7137847
334,LKA,Sri Lanka,2014,16-01-14,Aralaganwila flood,Weather related,Flood,100.0,7.5554942,80.7137847
335,LKA,Sri Lanka,2015,11-02-15,Sri Lanka landslides and flood (Feb),Weather related,Flood,172.0,7.5554942,80.7137847
336,LKA,Sri Lanka,2015,13-11-15,Sri Lanka floods (Nov),Weather related,Flood,64000.0,7.5554942,80.7137847
337,LKA,Sri Lanka,2015,26-04-15,Sri Lanka floods (April),Weather related,Flood,135.0,7.5554942,80.7137847
338,LKA,Sri Lanka,2015,12-10-15,Sri Lanka floods (October),Weather related,Flood,307.0,7.5554942,80.7137847
339,LKA,Sri Lanka,2015,25-09-15,Sri Lanka landslides and flood (September),Weather related,Flood,948.0,7.5554942,80.7137847
340,LKA,Sri Lanka,2016,05-01-16,Sri Lanka Rains and Storms,Weather related,Storm,200.0,7.5554942,80.7137847
341,LKA,Sri Lanka,2016,17-05-16,Tropical cyclone Roanu,Weather related,Storm,500000.0,7.5554942,80.7137847
342,LKA,Sri Lanka,2017,02-11-17,Sri Lanka: Northeastern Monsoon - November 2017,Weather related,Flood,4113.0,7.5554942,80.7137847
343,LKA,Sri Lanka,2017,25-05-17,Sri Lanka: Southwest monsoon - May 2017,Weather related,Flood,126733.0,7.5554942,80.7137847
344,LKA,Sri Lanka,2017,17-10-17,Sri Lanka: Fire - Central Province- 17/10/2017,Weather related,Wildfire,10.0,7.5554942,80.7137847
345,LKA,Sri Lanka,2017,14-04-17,Colombo Garbage Dump Collapse,Geophysical,Dry mass movement,625.0,7.5554942,80.7137847
346,LKA,Sri Lanka,2017,26-08-17,Sri Lanka: Eastern Province Fire - 26/08/2017,Weather related,Wildfire,60.0,7.5554942,80.7137847
347,LKA,Sri Lanka,2017,07-05-17,Matale storms,Weather related,Storm,227.0,7.5554942,80.7137847
348,LKA,Sri Lanka,2017,29-11-17,Sri Lanka: Tropical Storm - 7 districts - 29/11/2017,Weather related,Storm,3270.0,7.5554942,80.7137847
349,LSO,Lesotho,2010,01-01-10,,Weather related,Flood,5000.0,-29.6039267,28.3350193
350,LSO,Lesotho,2011,01-01-11,,Weather related,Flood,,-29.6039267,28.3350193
351,LSO,Lesotho,2011,01-01-11,,Weather related,Flood,3360.0,-29.6039267,28.3350193
352,LSO,Lesotho,2014,11-11-14,Storm in the North-western districts,Weather related,Storm,2600.0,-29.6039267,28.3350193
353,LTU,Lithuania,2010,01-01-10,,Weather related,Flood,,55.3500003,23.7499997
354,LTU,Lithuania,2010,01-01-10,,Weather related,Extreme temperature,,55.3500003,23.7499997
355,MAF,St. Martin (French part),2017,27-08-17,15 countries - Hurricane Irma - 27/08/2017,Weather related,Storm,10582.0,18.0814066,-63.0467131
356,MAR,Morocco,2008,23-10-08,,Weather related,Flood,5000.0,31.1728205,-7.3362482
357,MAR,Morocco,2009,01-01-09,,Weather related,Flood,,31.1728205,-7.3362482
358,MAR,Morocco,2009,01-01-09,,Weather related,Flood,,31.1728205,-7.3362482
359,MAR,Morocco,2010,01-01-10,,Weather related,Flood,,31.1728205,-7.3362482
360,MAR,Morocco,2010,01-01-10,,Weather related,Flood,15000.0,31.1728205,-7.3362482
361,MAR,Morocco,2012,01-01-12,,Geophysical,Earthquake,581.0,31.1728205,-7.3362482
362,MAR,Morocco,2014,24-11-14,Floods in the South (Morocco),Weather related,Flood,1690.0,31.1728205,-7.3362482
363,MDA,Moldova,2008,26-07-08,,Weather related,Flood,200.0,47.286747,28.5110236
364,MDA,Moldova,2010,01-01-10,,Weather related,Flood,,47.286747,28.5110236
365,MDG,Madagascar,2008,27-01-08,,Weather related,Storm,3156.0,-18.9249604,46.4416422
366,MDG,Madagascar,2008,17-02-08,,Weather related,Storm,191182.0,-18.9249604,46.4416422
367,MDG,Madagascar,2009,01-01-09,Tropical storm 'Jade',Weather related,Storm,4090.0,-18.9249604,46.4416422
368,MDG,Madagascar,2009,01-01-09,Tropical storm 'Izilda',Weather related,Storm,,-18.9249604,46.4416422
369,MDG,Madagascar,2009,01-01-09,Cyclones Eric and Fanele,Weather related,Storm,4012.0,-18.9249604,46.4416422
370,MDG,Madagascar,2010,01-01-10,Tropical storm  'Hubert',Weather related,Storm,37891.0,-18.9249604,46.4416422
371,MDG,Madagascar,2011,01-01-11,Tropical Cclone Bingiza,Weather related,Storm,25845.0,-18.9249604,46.4416422
372,MDG,Madagascar,2012,01-01-12,,Weather related,Storm,77911.0,-18.9249604,46.4416422
373,MDG,Madagascar,2012,01-01-12,,Weather related,Storm,190000.0,-18.9249604,46.4416422
374,MDG,Madagascar,2012,01-01-12,,Weather related,Storm,,-18.9249604,46.4416422
375,MDG,Madagascar,2013,10-02-13,Tropical Cyclone Haruna,Weather related,Storm,20000.0,-18.9249604,46.4416422
376,MDG,Madagascar,2014,10-02-14,River Imazy Analavory overflown,Weather related,Flood,600.0,-18.9249604,46.4416422
377,MDG,Madagascar,2014,31-03-14,Tropical cyclone Hellen,Weather related,Storm,1736.0,-18.9249604,46.4416422
378,MDG,Madagascar,2014,10-01-14,Tropical cyclone Deliwe causing floods,Weather related,Storm,500.0,-18.9249604,46.4416422
379,MDG,Madagascar,2015,27-02-15,Antananarivo flood,Weather related,Flood,38498.0,-18.9249604,46.4416422
380,MDG,Madagascar,2015,16-01-15,Cyclone Chedza,Weather related,Storm,41118.0,-18.9249604,46.4416422
381,MDG,Madagascar,2015,06-02-15,Cyclone Fundi,Weather related,Storm,7785.0,-18.9249604,46.4416422
382,MDG,Madagascar,2016,10-03-16,Northern regions tropical storm,Weather related,Storm,51039.0,-18.9249604,46.4416422
383,MDG,Madagascar,2017,01-01-17,Madagascar: Drought - 2017,Weather related,Drought,1190.0,-18.9249604,46.4416422
384,MDG,Madagascar,2017,02-03-17,Madagascar: Tropical cyclone Enawo - 02/03/2017,Weather related,Storm,246842.0,-18.9249604,46.4416422
385,MDV,Maldives,2017,16-05-17,Maldives: torrential rains caused by south-west monsoon - whole country - 16/05/2017,Weather related,Storm,76.0,4.7064352,73.3287853
386,MEX,Mexico,2008,07-06-08,,Weather related,Flood,,19.4326009,-99.1333416
387,MEX,Mexico,2008,17-09-08,,Weather related,Wet mass movement,,19.4326009,-99.1333416
388,MEX,Mexico,2008,20-07-08,,Weather related,Storm,13100.0,19.4326009,-99.1333416
389,MEX,Mexico,2009,01-01-09,Hurricane 'Ida',Weather related,Storm,100000.0,19.4326009,-99.1333416
390,MEX,Mexico,2009,01-01-09,,Weather related,Flood,200000.0,19.4326009,-99.1333416
391,MEX,Mexico,2009,01-01-09,,Weather related,Flood,,19.4326009,-99.1333416
392,MEX,Mexico,2009,01-01-09,Hurricane Jimena,Weather related,Storm,75000.0,19.4326009,-99.1333416
393,MEX,Mexico,2009,01-01-09,,Weather related,Flood,,19.4326009,-99.1333416
394,MEX,Mexico,2009,01-01-09,,Weather related,Flood,,19.4326009,-99.1333416
395,MEX,Mexico,2010,01-01-10,Tropical storm Matthew,Weather related,Storm,,19.4326009,-99.1333416
396,MEX,Mexico,2010,01-01-10,,Weather related,Wet mass movement,,19.4326009,-99.1333416
397,MEX,Mexico,2010,01-01-10,Hurricane Frank,Weather related,Storm,300.0,19.4326009,-99.1333416
398,MEX,Mexico,2010,01-01-10,Hurricane Karl,Weather related,Storm,40000.0,19.4326009,-99.1333416
399,MEX,Mexico,2010,01-01-10,Tropical storm 'Alex',Weather related,Storm,50000.0,19.4326009,-99.1333416
400,MEX,Mexico,2010,01-01-10,,Weather related,Flood,810000.0,19.4326009,-99.1333416
401,MEX,Mexico,2010,01-01-10,,Weather related,Wet mass movement,,19.4326009,-99.1333416
402,MEX,Mexico,2010,01-01-10,,Geophysical,Earthquake,,19.4326009,-99.1333416
403,MEX,Mexico,2010,01-01-10,,Weather related,Flood,,19.4326009,-99.1333416
404,MEX,Mexico,2011,01-01-11,Hurricane Jova,Weather related,Storm,5795.0,19.4326009,-99.1333416
405,MEX,Mexico,2011,01-01-11,Tropical storm 'Dora',Weather related,Storm,,19.4326009,-99.1333416
406,MEX,Mexico,2011,01-01-11,,Weather related,Flood,261000.0,19.4326009,-99.1333416
407,MEX,Mexico,2011,01-01-11,Tropical storm 'Beatrix',Weather related,Storm,,19.4326009,-99.1333416
408,MEX,Mexico,2011,01-01-11,Hurricane Nate,Weather related,Storm,,19.4326009,-99.1333416
409,MEX,Mexico,2011,01-01-11,,Geophysical,Earthquake,,19.4326009,-99.1333416
410,MEX,Mexico,2011,01-01-11,Tropical Storm 'Arlene',Weather related,Storm,280000.0,19.4326009,-99.1333416
411,MEX,Mexico,2011,01-01-11,,Weather related,Extreme temperature,,19.4326009,-99.1333416
412,MEX,Mexico,2012,01-01-12,,Geophysical,Earthquake,4000.0,19.4326009,-99.1333416
413,MEX,Mexico,2012,01-01-12,,Weather related,Storm,2500.0,19.4326009,-99.1333416
414,MEX,Mexico,2013,12-09-13,Hurricanes Ingrid and Manuel,Weather related,Storm,118000.0,19.4326009,-99.1333416
415,MEX,Mexico,2013,15-06-13,Coahuila state/ Piedras Negras flood,Weather related,Flood,40000.0,19.4326009,-99.1333416
416,MEX,Mexico,2013,20-09-13,La Pintada mudslide,Weather related,Wet mass movement,330.0,19.4326009,-99.1333416
417,MEX,Mexico,2014,18-10-14,Floods and mudslides in Guerrero and Oaxaca in the aftermath of tropical storm Trudy,Weather related,Flood,2300.0,19.4326009,-99.1333416
418,MEX,Mexico,2014,02-06-14,Tropical storm Boris,Weather related,Storm,16000.0,19.4326009,-99.1333416
419,MEX,Mexico,2015,15-03-15,Michoacan flood,Weather related,Flood,114.0,19.4326009,-99.1333416
420,MEX,Mexico,2015,12-07-15,Mt Colima eruption,Geophysical,Volcanic activity,70.0,19.4326009,-99.1333416
421,MEX,Mexico,2015,25-03-15,Veracruz state floods,Weather related,Flood,200.0,19.4326009,-99.1333416
422,MEX,Mexico,2015,16-10-15,Floods in Quintana Roo,Weather related,Flood,150.0,19.4326009,-99.1333416
423,MEX,Mexico,2015,24-10-15,Hurricane Patricia,Weather related,Storm,90000.0,19.4326009,-99.1333416
424,MEX,Mexico,2016,01-10-16,Mt. Colima eruption,Geophysical,Volcanic eruption,400.0,19.4326009,-99.1333416
425,MEX,Mexico,2016,12-12-16,Tequila Landslide,Weather related,Wet mass movement,9.0,19.4326009,-99.1333416
426,MEX,Mexico,2016,02-08-16,Hurricane Earl,Weather related,Storm,6745.0,19.4326009,-99.1333416
427,MEX,Mexico,2016,29-09-16,Durango city flash flood,Weather related,Flood,87.0,19.4326009,-99.1333416
