ISO3,Name,Year,Start Date,Event Name,Hazard Category,Hazard Type,New Displacements
TON,Tonga,2011,01-01-11,Tropical cyclone Wilma,Weather related,Storm,
TON,Tonga,2012,01-01-12,,Weather related,Storm,400
TON,Tonga,2013,04-03-13,,Weather related,Flood,17
TON,Tonga,2014,11-01-14,Tropical cyclone Ian,Weather related,Storm,5306
TON,Tonga,2016,31-12-15,Tropical Cyclone Ula,Weather related,Storm,500
TON,Tonga,2016,07-02-16,Tropical cyclone Winston,Weather related,Storm,2500
TTO,Trinidad and Tobago,2013,13-09-13,September Floods,Weather related,Flood,29
TTO,Trinidad and Tobago,2017,18-09-17,Trinidad & Tobago: Flood - 20/10/2017,Weather related,Flood,200
TUN,Tunisia,2009,01-01-09,,Weather related,Flood,
TUN,Tunisia,2013,18-10-13,Monastir earthquake,Geophysical,Earthquake,6
TUN,Tunisia,2015,27-02-15,Jendouba flood,Weather related,Flood,120
TUN,Tunisia,2017,31-07-17,"Tunisia: forest fires - Jendouba, Bêa, Bizerte - 31/07/2017",Weather related,Wildfire,992
TUR,Turkey,2008,08-01-08,,Weather related,Wildfire,300
TUR,Turkey,2009,01-01-09,,Weather related,Wet mass movement,
TUR,Turkey,2009,01-01-09,,Weather related,Flood,20000
TUR,Turkey,2009,01-01-09,,Weather related,Flood,
TUR,Turkey,2010,01-01-10,,Geophysical,Earthquake,
TUR,Turkey,2010,01-01-10,,Weather related,Wet mass movement,200
TUR,Turkey,2011,01-01-11,,Geophysical,Earthquake,
TUR,Turkey,2011,01-01-11,,Geophysical,Earthquake,252000
TUR,Turkey,2011,01-01-11,,Weather related,Flood,
TUR,Turkey,2011,01-01-11,,Geophysical,Earthquake,
TUR,Turkey,2012,01-01-12,,Weather related,Flood,
TUR,Turkey,2014,24-05-14,West Turkey earthquake,Geophysical,Earthquake,478
TUR,Turkey,2015,01-02-15,Edirne province floods,Weather related,Flood,1500
TUR,Turkey,2016,04-07-16,July Flood in the Black Sea Region,Weather related,Flood,200
TUV,Tuvalu,2015,10-03-15,Cyclone Pam,Weather related,Storm,5435
TWN,"Taiwan, China",2009,01-01-09,Typhoon Morakot (Kiko),Weather related,Storm,24950
TWN,"Taiwan, China",2010,01-01-10,,Geophysical,Earthquake,
TWN,"Taiwan, China",2010,01-01-10,Typhoon Megi (Juan),Weather related,Storm,
TWN,"Taiwan, China",2010,01-01-10,Typhoon Fanapi,Weather related,Storm,
TWN,"Taiwan, China",2012,01-01-12,,Weather related,Storm,6000
TWN,"Taiwan, China",2013,07-10-13,Typhoon Fitow,Weather related,Storm,224
TWN,"Taiwan, China",2013,20-08-13,Typhoon Trami,Weather related,Storm,6171
TWN,"Taiwan, China",2013,13-07-13,Typhoon Soulik,Weather related,Storm,10124
TWN,"Taiwan, China",2013,21-09-13,Typhoon Usagi,Weather related,Storm,3000
TWN,"Taiwan, China",2013,29-08-13,Severe Tropical Storm Kong-Rey (Nando),Weather related,Storm,2627
TWN,"Taiwan, China",2014,21-09-14,Tropical storm Fung-Wong,Weather related,Storm,4000
TWN,"Taiwan, China",2014,23-07-14,Typhoon Matmo,Weather related,Storm,5388
TWN,"Taiwan, China",2015,08-08-15,Typhoon Soudelor,Weather related,Storm,11800
TWN,"Taiwan, China",2015,28-09-15,Typhoon Dujuan,Weather related,Storm,12211
TWN,"Taiwan, China",2015,09-07-15,Typhoon Chan-Hom,Weather related,Storm,568
TWN,"Taiwan, China",2015,20-08-15,Typhoon Goni,Weather related,Storm,2562
TWN,"Taiwan, China",2016,13-06-16,Kaohsiung Floods,Weather related,Flood,2200
TWN,"Taiwan, China",2016,06-02-16,Tainan-Kaohsiung earthquake,Geophysical,Earthquake,751
TWN,"Taiwan, China",2016,22-09-16,Typhoon Megi,Weather related,Storm,15429
TWN,"Taiwan, China",2016,09-09-16,Typhoon Meranti,Weather related,Storm,6488
TWN,"Taiwan, China",2016,02-07-16,Typhoon Nepartak,Weather related,Storm,17396
TWN,"Taiwan, China",2016,11-09-16,Typhoon Malakas,Weather related,Storm,2911
TWN,"Taiwan, China",2017,02-06-17,"Taiwan, China: Country-wide floods - 02/06/2017",Weather related,Flood,5730
TWN,"Taiwan, China",2017,11-10-17,Hong-Kong/Taiwan/China; Philippines - Typhoon Khanun (Odette) - 11/10/2017,Weather related,Storm,1909
TWN,"Taiwan, China",2017,25-07-17,"China, Taiwan, Philippines: Typhoon Nesat (Gorio) / Tropical Depression Haitang / Southwest Monsoon - 25/7/2017",Weather related,Storm,12703
TWN,"Taiwan, China",2017,07-09-17,"Japan, Taiwan, China: Typhoon Talim / Lannie - 7/9/2017",Weather related,Storm,1
TZA,Tanzania,2008,01-10-08,,Weather related,Flood,442
TZA,Tanzania,2008,17-03-08,,Weather related,Flood,2000
TZA,Tanzania,2009,01-01-09,,Weather related,Flood,10599
TZA,Tanzania,2009,01-01-09,,Weather related,Storm,
TZA,Tanzania,2011,01-01-11,,Weather related,Flood,12000
TZA,Tanzania,2011,01-01-11,,Weather related,Flood,10000
TZA,Tanzania,2012,01-01-12,,Weather related,Flood,10000
TZA,Tanzania,2014,21-01-14,Dumila/Dakawa flash floods,Weather related,Flood,10000
TZA,Tanzania,2014,05-04-14,Buboka flash flood,Weather related,Flood,250
TZA,Tanzania,2014,15-03-14,Arusha flood,Weather related,Flood,1000
TZA,Tanzania,2014,11-04-14,Dar Es Salaam flood,Weather related,Flood,2000
TZA,Tanzania,2014,06-02-14,Tanga flash floods,Weather related,Flood,400
TZA,Tanzania,2015,03-03-15,Shinyanga region hailstorm,Weather related,Storm,3500
TZA,Tanzania,2016,10-09-16,Kagera Region Earthquake,Geophysical,Earthquake,10153
TZA,Tanzania,2016,07-02-16,Country-wide floods,Weather related,Flood,7410
TZA,Tanzania,2016,17-01-16,Dodoma Region floods,Weather related,Flood,1379
TZA,Tanzania,2016,01-04-16,"Floods in northeastern, southwestern and central regions",Weather related,Flood,17000
TZA,Tanzania,2017,10-03-17,Tanzania: Storm - Lindi - 10/03/2017,Weather related,Storm,1225
TZA,Tanzania,2017,14-05-17,Tanzania: Storm - Tanga - May 2017,Weather related,Storm,200
TZA,Tanzania,2017,07-04-17,Tanzania: Flash flood - Musoma - 07/04/2017,Weather related,Flood,150
TZA,Tanzania,2017,25-10-17,Tanzania: Floods - Dar Es Salaam - 25/10/2017,Weather related,Flood,343
UGA,Uganda,2008,17-11-08,,Weather related,Flood,15000
UGA,Uganda,2010,01-01-10,,Weather related,Wet mass movement,
UGA,Uganda,2011,01-01-11,,Weather related,Flood,6400
UGA,Uganda,2011,01-01-11,,Weather related,Storm,
UGA,Uganda,2012,01-01-12,,Weather related,Flood,216
UGA,Uganda,2013,01-05-13,Uganda river bank flooding,Weather related,Flood,30219
UGA,Uganda,2014,01-04-14,Namutumba hailstorm,Weather related,Storm,769
UGA,Uganda,2014,08-05-14,Kasese district flood,Weather related,Flood,603
UGA,Uganda,2014,06-11-14,River Semliki flood,Weather related,Flood,16000
UGA,Uganda,2014,23-08-14,Eastern territories floods,Weather related,Flood,30000
UGA,Uganda,2014,01-04-14,Butaleja hailstorm,Weather related,Storm,186
UGA,Uganda,2014,01-03-14,Jinja hailstorm,Weather related,Storm,1470
UGA,Uganda,2014,11-03-14,Mbale flood,Weather related,Flood,1078
UGA,Uganda,2015,26-11-15,Rwenzori region floods and landslides,Weather related,Flood,600
UGA,Uganda,2016,01-03-16,Rainy season floods,Weather related,Flood,1347
UGA,Uganda,2016,10-09-16,Earthquake in Rakai district,Geophysical,Earthquake,1147
UGA,Uganda,2017,24-02-17,Uganda: Flood - Kamuli - 24/02/2017,Weather related,Storm,3500
UGA,Uganda,2017,18-01-17,Uganda: Wildfire - Lamwo - 18/01/2017,Weather related,Wildfire,70
UGA,Uganda,2017,15-08-17,Uganda: Floods - 14 districts - August,Weather related,Flood,90000
UGA,Uganda,2017,28-07-17,Uganda: Flood - Kasese - 29/07/2017,Weather related,Flood,1500
UKR,Ukraine,2008,26-07-08,,Weather related,Flood,25000
UKR,Ukraine,2010,01-01-10,,Weather related,Flood,
UKR,Ukraine,2012,01-01-12,,Weather related,Extreme temperature,
UKR,Ukraine,2013,12-09-13,Ukraine September flood,Weather related,Flood,600
UKR,Ukraine,2016,11-10-16,Odessa region floods,Weather related,Flood,126
URY,Uruguay,2009,01-01-09,,Weather related,Flood,
URY,Uruguay,2010,01-01-10,,Weather related,Extreme temperature,
URY,Uruguay,2013,17-09-13,Extra-tropical cyclone,Weather related,Storm,1000
URY,Uruguay,2014,02-07-14,Uruguay river overflown (July),Weather related,Flood,100
URY,Uruguay,2014,07-10-14,Uruguay river overflown (October),Weather related,Flood,240
URY,Uruguay,2014,15-09-14,Yi river overflown,Weather related,Flood,4590
URY,Uruguay,2015,17-12-15,Northern departments' floods,Weather related,Flood,23571
URY,Uruguay,2016,01-01-16,Uruguay Floods,Weather related,Flood,115
URY,Uruguay,2016,20-07-16,"Paysandì Artigas, and Salto Floods",Weather related,Flood,25
URY,Uruguay,2016,27-08-16,Canelones and Maldonado Storm,Weather related,Flood,33
URY,Uruguay,2016,26-10-16,Uruguay Storm,Weather related,Storm,72
URY,Uruguay,2016,07-04-16,Uruguay Rains and Tornado,Weather related,Flood,12058
URY,Uruguay,2017,05-02-17,Uruguay: storm - 6 departments - 05/02/2017,Weather related,Storm,23
URY,Uruguay,2017,09-04-17,Uruguay: Flood - Artigas - 09/04/2017,Weather related,Flood,1675
URY,Uruguay,2017,19-05-17,Uruguay: Northern Uruguay river floods - May 2017,Weather related,Flood,7355
URY,Uruguay,2017,11-02-17,Uruguay: Flood - Paysandà- 11/02/2017,Weather related,Flood,47
USA,United States,2008,09-12-08,,Weather related,Storm,20000
USA,United States,2008,26-12-08,,Weather related,Flood,473
USA,United States,2008,09-01-08,,Weather related,Storm,1900000
USA,United States,2008,12-11-08,,Weather related,Extreme temperature,
USA,United States,2008,01-06-08,,Weather related,Flood,11000
USA,United States,2008,20-06-08,,Weather related,Wildfire,300
USA,United States,2008,01-04-08,,Weather related,Storm,38000
USA,United States,2008,13-11-08,,Weather related,Wildfire,50000
USA,United States,2009,01-01-09,,Weather related,Storm,
USA,United States,2009,01-01-09,,Weather related,Wildfire,234
USA,United States,2009,01-01-09,,Weather related,Flood,
USA,United States,2009,01-01-09,,Weather related,Flood,
USA,United States,2009,01-01-09,,Weather related,Storm,
USA,United States,2009,01-01-09,Hurricane Bill,Weather related,Storm,
USA,United States,2009,01-01-09,,Weather related,Storm,
USA,United States,2009,01-01-09,,Weather related,Wildfire,192
USA,United States,2009,01-01-09,,Weather related,Flood,900
USA,United States,2009,01-01-09,,Weather related,Flood,
USA,United States,2009,01-01-09,,Weather related,Storm,
USA,United States,2010,01-01-10,,Weather related,Storm,
USA,United States,2010,01-01-10,,Weather related,Storm,
USA,United States,2010,01-01-10,,Weather related,Storm,
USA,United States,2010,01-01-10,,Geophysical,Earthquake,
USA,United States,2010,01-01-10,,Weather related,Flood,
USA,United States,2010,01-01-10,Hurricane Earl,Weather related,Storm,
USA,United States,2010,01-01-10,,Weather related,Storm,
USA,United States,2010,01-01-10,,Weather related,Flood,
USA,United States,2010,01-01-10,Tropical storm Hermine,Weather related,Storm,
USA,United States,2010,01-01-10,,Weather related,Storm,
USA,United States,2010,01-01-10,,Weather related,Storm,
USA,United States,2011,01-01-11,,Weather related,Storm,
USA,United States,2011,01-01-11,,Weather related,Storm,
USA,United States,2011,01-01-11,,Weather related,Wildfire,3000
USA,United States,2011,01-01-11,,Weather related,Storm,
USA,United States,2011,01-01-11,,Weather related,Storm,
USA,United States,2011,01-01-11,,Weather related,Storm,15000
USA,United States,2011,01-01-11,Tropical storm 'Emily',Weather related,Storm,
USA,United States,2011,01-01-11,,Weather related,Storm,
USA,United States,2011,01-01-11,,Weather related,Storm,
USA,United States,2011,01-01-11,,Weather related,Storm,
USA,United States,2011,01-01-11,Hurricane Irene,Weather related,Storm,771
USA,United States,2011,01-01-11,,Weather related,Wildfire,1300
USA,United States,2011,01-01-11,,Weather related,Extreme temperature,
USA,United States,2011,01-01-11,,Weather related,Storm,
USA,United States,2011,01-01-11,Hurricane Irene,Weather related,Storm,27154
USA,United States,2011,01-01-11,,Weather related,Storm,
USA,United States,2011,01-01-11,,Weather related,Flood,5000
USA,United States,2011,01-01-11,,Weather related,Storm,
USA,United States,2011,01-01-11,Tropical Storm Lee,Weather related,Storm,
USA,United States,2011,01-01-11,,Weather related,Flood,
USA,United States,2012,01-01-12,,Weather related,Wildfire,75
USA,United States,2012,01-01-12,,Weather related,Storm,18
USA,United States,2012,01-01-12,,Weather related,Wet mass movement,8
USA,United States,2012,01-01-12,,Weather related,Flood,500
USA,United States,2012,01-01-12,,Weather related,Wildfire,145
USA,United States,2012,01-01-12,,Weather related,Wildfire,1350
USA,United States,2012,01-01-12,,Weather related,Storm,115
USA,United States,2012,01-01-12,,Weather related,Wildfire,120
USA,United States,2012,01-01-12,,Weather related,Storm,60000
USA,United States,2012,01-01-12,,Weather related,Storm,
USA,United States,2012,01-01-12,,Weather related,Storm,
USA,United States,2012,01-01-12,,Weather related,Storm,20000
USA,United States,2012,01-01-12,,Weather related,Flood,177
USA,United States,2012,01-01-12,,Weather related,Wildfire,3000
USA,United States,2012,01-01-12,,Weather related,Flood,30
USA,United States,2012,01-01-12,,Weather related,Wildfire,33
USA,United States,2012,01-01-12,,Weather related,Wildfire,39600
USA,United States,2012,01-01-12,,Weather related,Storm,775761
USA,United States,2013,08-01-13,Severe Storms and Flooding,Weather related,Storm,377
USA,United States,2013,16-06-13,Texas Rio Grande River flooding,Weather related,Flood,588
USA,United States,2013,02-08-13,"Severe Storms, Straight-line Winds, Tornadoes, and Flooding",Weather related,Storm,300
USA,United States,2013,04-07-13,Carpenter 1 Fire,Weather related,Wildfire,520
USA,United States,2013,20-06-13,"Severe Storms, Flooding, and Mudslides",Weather related,Storm,2
USA,United States,2013,31-05-13,Mississippi severe storms and flooding,Weather related,Storm,399
USA,United States,2013,13-08-13,Rockport Five Fire,Weather related,Wildfire,500
USA,United States,2013,14-07-13,Montana wildfires (Lolo Creek Complex fire and West Mullan fire),Weather related,Wildfire,803
USA,United States,2013,05-08-13,"California wildfires (Clover, Silver, Falls, Rim Fire, Springs fires)",Weather related,Wildfire,15807
USA,United States,2013,26-06-13,"Severe Storms, Tornadoes, And Flooding",Weather related,Storm,195
USA,United States,2013,02-08-13,Severe Winter Storm,Weather related,Storm,1708
USA,United States,2013,24-07-13,"Washington wildfires (Eagle, Mile Post 10, Colockum Tarps & Mile Marker 28 fires)",Weather related,Wildfire,795
USA,United States,2013,30-10-13,Severe Storms and Flooding,Weather related,Storm,2017
USA,United States,2013,17-08-13,"Oregon wildfires (Government Flats Complex, Douglas Complex, Brimstone, and Pacifica fires)",Weather related,Wildfire,820
USA,United States,2013,05-06-13,"Colorado wildfires (Black Forest, East Peak, West Fork Complex fires)",Weather related,Wildfire,43416
USA,United States,2013,08-02-13,"Severe Storms, Straight-line Winds, and Flooding",Weather related,Storm,681
USA,United States,2013,09-09-13,2013 Colorado Floods,Weather related,Flood,101470
USA,United States,2013,18-05-13,Oklahoma Severe Storms and Tornadoes,Weather related,Storm,10141
USA,United States,2013,18-06-13,Arizona wildfires (Doce fire; Dean Peak fire; Yanell Hill),Weather related,Wildfire,3040
USA,United States,2013,19-06-13,Stuart Creek 2 Fire,Weather related,Wildfire,1500
USA,United States,2013,22-07-13,"Severe Storms, Straight-line Winds, Tornadoes, and Flooding",Weather related,Storm,150
USA,United States,2013,08-07-13,Idaho wildfires (Beaver Creek and Elk fires),Weather related,Wildfire,2356
USA,United States,2013,10-02-13,"Nebraska storms, winter storms, tornadoes, and flooding",Weather related,Storm,10
USA,United States,2013,13-06-13,Severe Storms and Flooding,Weather related,Storm,270
USA,United States,2014,18-08-14,Kentucky flooding,Weather related,Flood,161
USA,United States,2014,13-09-14,King Fire,Weather related,Wildfire,2819
USA,United States,2014,29-04-14,Faulkner County tornado,Weather related,Storm,686
USA,United States,2014,15-09-14,Boles Fire,Weather related,Wildfire,2000
USA,United States,2014,14-04-14,Chippewa Vista flood,Weather related,Flood,15
USA,United States,2014,10-06-14,Midwest floods,Weather related,Flood,400
USA,United States,2014,16-06-14,Platteville tornado,Weather related,Storm,31
USA,United States,2014,30-04-14,TBC,Weather related,Storm,42
USA,United States,2014,24-08-14,South Napa quake,Geophysical,Earthquake,39
USA,United States,2014,13-09-14,36 Pit Fire,Weather related,Wildfire,500
USA,United States,2014,13-06-14,Shirley Fire,Weather related,Wildfire,500
USA,United States,2014,07-04-14,Floods in the South of the US,Weather related,Flood,635
USA,United States,2014,02-05-14,Local storm in Etowah County (Alabama State),Weather related,Storm,27
USA,United States,2014,22-04-14,Oso mudslide,Weather related,Wet mass movement,96
USA,United States,2014,08-10-14,Applegate Fire,Weather related,Wildfire,800
USA,United States,2014,18-07-14,Junction Fire,Weather related,Wildfire,1542
USA,United States,2014,02-08-14,Devil's Elbow Complex Fire,Weather related,Wildfire,66
USA,United States,2014,02-08-14,Snag Canyon Fire,Weather related,Wildfire,20
USA,United States,2014,13-07-14,Moccasin Hill Fire,Weather related,Wildfire,100
USA,United States,2014,09-07-14,Washington wildfires,Weather related,Wildfire,634
USA,United States,2014,18-06-14,Twin tornadoes in Pilger,Weather related,Storm,130
USA,United States,2014,14-09-14,Courtney Fire,Weather related,Wildfire,1000
USA,United States,2014,22-03-14,Washington flooding and mudslides,Weather related,Flood,78
USA,United States,2014,16-01-14,Colby fire,Weather related,Wildfire,3600
USA,United States,2014,01-12-14,Southern California flood ('Pineapple Express' effects),Weather related,Flood,46
USA,United States,2014,28-04-14,Florida storms and flooding,Weather related,Flood,2917
USA,United States,2014,08-09-14,Heavy rainfall in Nevada,Weather related,Flood,90
USA,United States,2014,08-09-14,Heavy rainfall in Arizona,Weather related,Flood,260
USA,United States,2014,07-09-14,Tropical storm Iselle,Weather related,Storm,150
USA,United States,2014,05-09-14,Bridge Fire,Weather related,Wildfire,1300
USA,United States,2014,01-01-14,Typhoon Vongfong (locally: Typhoon no.19),Weather related,Storm,191
USA,United States,2014,24-08-14,Oregon Fire,Weather related,Wildfire,375
USA,United States,2014,05-08-14,Rowena fire,Weather related,Wildfire,735
USA,United States,2014,30-07-14,Beaver Complex Fire,Weather related,Wildfire,61
USA,United States,2014,30-07-14,Oregon Gulch Fire,Weather related,Wildfire,15
USA,United States,2014,31-07-14,Eiler Fire,Weather related,Wildfire,600
USA,United States,2014,18-07-14,Way Fire,Weather related,Wildfire,4250
USA,United States,2014,25-04-14,North Carolina storms and tornadoes,Weather related,Storm,868
USA,United States,2014,03-08-14,San Bernardino flash flood,Weather related,Flood,2000
USA,United States,2014,12-08-14,Happy Camp Complex fire,Weather related,Wildfire,274
USA,United States,2014,11-08-14,Storms and flooding in South-East Michigan,Weather related,Flood,3208
USA,United States,2014,11-12-14,Glendora storm ('Pineapple Express' effects),Weather related,Storm,1000
USA,United States,2014,01-06-14,Verona tornado,Weather related,Storm,49
USA,United States,2014,02-10-14,Storm across Texan territory,Weather related,Storm,11
USA,United States,2015,10-08-15,Goodell Fire,Weather related,Wildfire,200
USA,United States,2015,14-05-15,Typhoon Dolphin,Weather related,Storm,775
USA,United States,2015,12-09-15,Valley Fire,Weather related,Wildfire,13000
USA,United States,2015,12-08-15,TeePee Springs Fire,Weather related,Wildfire,413
USA,United States,2015,23-12-15,Storms in southern US,Weather related,Storm,707
USA,United States,2015,07-05-15,Arkansas storms and flooding,Weather related,Storm,718
USA,United States,2015,29-07-15,Rocky Fire,Weather related,Wildfire,800
USA,United States,2015,02-04-15,Kentucky winter storms,Weather related,Storm,1342
USA,United States,2015,16-02-15,South Plains to Mid Atlantic winter storm,Weather related,Storm,240
USA,United States,2015,14-08-15,Renner Fire,Weather related,Wildfire,300
USA,United States,2015,06-05-15,"Floods in Cleveland, Grady, and Oklahoma Counties",Weather related,Storm,1461
USA,United States,2015,04-05-15,Texas floods,Weather related,Flood,4194
USA,United States,2015,23-06-15,Mid Atlantic and North East severe weather,Weather related,Storm,20
USA,United States,2015,22-06-15,Michigan tornadoes,Weather related,Storm,3
USA,United States,2015,01-08-15,Municipal Fire,Weather related,Wildfire,520
USA,United States,2015,01-08-15,Stevens County Complex Fire,Weather related,Wildfire,2600
USA,United States,2015,19-08-15,Twisp River Fire,Weather related,Wildfire,2600
USA,United States,2015,13-08-15,Clear Water Complex-Lawyer Branch Fire,Weather related,Wildfire,1200
USA,United States,2015,14-08-15,Reach Complex Fire,Weather related,Wildfire,1898
USA,United States,2015,06-07-15,Cape Horn Fire,Weather related,Wildfire,600
USA,United States,2015,12-08-15,Canyon Creek Complex,Weather related,Wildfire,600
USA,United States,2015,14-06-15,Sockeye Fire,Weather related,Wildfire,1700
USA,United States,2015,11-08-15,Stickpin Fire,Weather related,Wildfire,1352
USA,United States,2015,20-02-15,Southern plains to Carolinas winter storm,Weather related,Storm,238
USA,United States,2015,09-04-15,Plains to Mid-Atlantic Severe Weather,Weather related,Storm,195
USA,United States,2015,15-03-15,Tropical Storm Bavi,Weather related,Storm,412
USA,United States,2015,05-01-15,Western Washington floods,Weather related,Flood,60
USA,United States,2015,15-06-15,Card Street Fire,Weather related,Wildfire,300
USA,United States,2015,17-06-15,Southern plains to Ohio valley floods,Weather related,Flood,113
USA,United States,2015,20-08-15,Grizzly Bear Fire,Weather related,Wildfire,200
USA,United States,2015,27-06-15,Northern Plains/Southeast and Mid-Atlantic storms,Weather related,Storm,5
USA,United States,2015,17-06-15,Kearny River Fire,Weather related,Wildfire,300
USA,United States,2015,09-09-15,Butte Fire,Weather related,Wildfire,11000
USA,United States,2015,27-02-15,Round Fire,Weather related,Wildfire,52
USA,United States,2015,15-05-15,Missouri storms,Weather related,Storm,848
USA,United States,2015,13-09-15,North Star Complex Fire,Weather related,Wildfire,3829
USA,United States,2015,30-07-15,Cyclone Soudelor,Weather related,Storm,350
USA,United States,2015,04-03-15,Winter storm in the Easter states,Weather related,Storm,42
USA,United States,2015,08-08-15,Willow Fire,Weather related,Wildfire,700
USA,United States,2015,18-01-15,Meridian Fires,Weather related,Wildfire,156
USA,United States,2015,04-07-15,Tropical Storm Chan-Hom,Weather related,Storm,32
USA,United States,2015,13-08-15,Nine Mile Fire,Weather related,Wildfire,436
USA,United States,2015,04-10-15,South Carolina floods,Weather related,Storm,1000
USA,United States,2015,20-05-15,Southern plains severe weather,Weather related,Storm,29
USA,United States,2015,22-10-15,Hurricane Patricia,Weather related,Storm,5374
USA,United States,2015,28-06-15,Sleepy Hollow Fire,Weather related,Wildfire,30
USA,United States,2015,11-07-15,Kentucky summer storms,Weather related,Storm,393
USA,United States,2016,15-06-16,Dog Head Fire,Weather related,Wildfire,300
USA,United States,2016,29-01-16,Oak Grove Fire,Weather related,Wildfire,60
USA,United States,2016,30-07-16,South Ward Gap Fire,Weather related,Wildfire,130
USA,United States,2016,23-06-16,Erskine Fire,Weather related,Wildfire,2000
USA,United States,2016,13-08-16,Clayton Fire,Weather related,Wildfire,4000
USA,United States,2016,11-07-16,Wisconsin heavy rains and flooding,Weather related,Flood,26
USA,United States,2016,22-06-16,West Virginia floods,Weather related,Flood,3900
USA,United States,2016,21-09-16,Floods in the Upper Midwest,Weather related,Flood,13234
USA,United States,2016,17-04-16,Texas severe storms and flooding,Weather related,Flood,16762
USA,United States,2016,03-10-16,Beulah Hill Fire,Weather related,Wildfire,1950
USA,United States,2016,09-03-16,Mississippi floods,Weather related,Flood,1919
USA,United States,2016,22-07-16,Sand Fire,Weather related,Wildfire,10000
USA,United States,2016,16-08-16,Blue Cut Fire,Weather related,Wildfire,82000
USA,United States,2016,05-11-16,Flippers Bend Fire,Weather related,Wildfire,34
USA,United States,2016,17-10-16,Junkins Fire,Weather related,Wildfire,335
USA,United States,2016,21-08-16,Spokane Complex Fire,Weather related,Wildfire,50
USA,United States,2016,16-08-16,Cedar Fire,Weather related,Wildfire,700
USA,United States,2016,29-07-16,Rock Fire,Weather related,Wildfire,400
USA,United States,2016,21-04-16,Stoddard Fire,Weather related,Wildfire,44
USA,United States,2016,22-01-16,Delaware winter storm,Weather related,Storm,50
USA,United States,2016,07-07-16,Cold Spring Fire,Weather related,Wildfire,2000
USA,United States,2016,11-09-16,Maui island flash floods,Weather related,Flood,11
USA,United States,2016,08-03-16,Arkansas storms (March),Weather related,Storm,751
USA,United States,2016,02-07-16,Kentucky storms,Weather related,Storm,315
USA,United States,2016,30-07-16,Maryland flash floods,Weather related,Flood,100
USA,United States,2016,28-11-16,Tennessee wildfires,Weather related,Wildfire,4597
USA,United States,2016,23-08-16,Iowa floods,Weather related,Flood,151
USA,United States,2016,30-07-16,Goose Fire,Weather related,Wildfire,303
USA,United States,2016,22-07-16,Soberanes Fire,Weather related,Wildfire,3500
USA,United States,2016,20-06-16,Twin fires (former: Reservoir and Fish fires),Weather related,Wildfire,2600
USA,United States,2016,08-03-16,Louisiana  floods (March),Weather related,Flood,4255
USA,United States,2016,09-07-16,Sage Fire,Weather related,Wildfire,1820
USA,United States,2016,28-09-16,Hurricane Matthew,Weather related,Storm,875000
USA,United States,2016,11-06-16,Baker city tornado,Weather related,Storm,16
USA,United States,2016,11-08-16,Louisiana floods (August),Weather related,Flood,45373
USA,United States,2016,05-11-16,Party Rock Fire,Weather related,Wildfire,1000
USA,United States,2016,31-08-16,Hurricane Hermine,Weather related,Storm,4449
USA,United States,2016,04-06-16,Old Fire,Weather related,Wildfire,5000
USA,United States,2016,22-05-16,Texas floods (2nd wave),Weather related,Flood,4640
USA,United States,2016,21-10-16,Pennsylvania floods,Weather related,Flood,100
USA,United States,2016,31-08-16,Gold Canyon Fire,Weather related,Wildfire,660
USA,United States,2016,07-03-16,Texas floods (1st wave),Weather related,Flood,12500
USA,United States,2016,27-08-16,Suncrest Fire,Weather related,Wildfire,286
USA,United States,2017,24-07-17,"United States: Wildfire - Rice Ridge, Montana - 24-07-2017",Weather related,Wildfire,2415
USA,United States,2017,12-07-17,United States: Chetco Bar (Curry) wildfire - July 2017,Weather related,Wildfire,4000
USA,United States,2017,25-09-17,United States: Canyon fire 1 - California - September 2017,Weather related,Wildfire,1500
USA,United States,2017,03-09-17,United States: Mission (Madera)  wildfire - California - September 2017,Weather related,Wildfire,520
USA,United States,2017,29-08-17,United States: Railroad (Mariposa) wildfire - California - August 2017,Weather related,Wildfire,600
USA,United States,2017,11-08-17,United States : Caribou Fire - Montana - 11/08/2017,Weather related,Wildfire,100
USA,United States,2017,16-02-17,United States :  Worland flood - Wyoming - 16/02/2017,Weather related,Flood,260
USA,United States,2017,25-09-17,United States: Cascade Fire -  California -25/09/2017,Weather related,Wildfire,286
USA,United States,2017,20-07-17,United States of America: Arcadia Flooding - Wisconsin - 20/07/2017,Weather related,Flood,200
USA,United States,2017,02-06-17,United States : Texas Floods - 02/06/2017,Weather related,Flood,39
USA,United States,2017,21-01-17,United States:  Southern Georgia Tornado - 25/01/2017,Weather related,Storm,2860
USA,United States,2017,05-05-17,United States : Wildfire - Charlton County -Georgia - 06/05/2017,Weather related,Wildfire,156
USA,United States,2017,19-02-17,United States : California - Floods - 19/02/2017,Weather related,Flood,1500
USA,United States,2017,07-07-17,United States: Roach Fire - Wildfire - 08/07/2017,Weather related,Wildfire,800
USA,United States,2017,07-02-17,United States : Tornado - Louisiana - 07/02/2017,Weather related,Storm,419
USA,United States,2017,17-08-17,United States of America: Milli Fire  - 17/08/2017,Weather related,Wildfire,1625
USA,United States,2017,17-06-17,United States : Brian Head Fire - Utah - 17/06/2017,Weather related,Wildfire,1562
USA,United States,2017,20-02-17,United States : Coyote Creek Floods - California - 20/02/2017,Weather related,Flood,14000
